Video ID,Uploader,Age,Category,Length,Views,Rate,Ratings,Comments
uVmr_eOHyYo,alownsu,1228,Music,242,0,0,0,0
oOGt3QzOdos,xoxKiran,1228,Entertainment,118,13,0,0,0
i_AO8fAXL8w,Sweetswede15,1228,Education,40,1,0,0,0
NOrhCSp3DDQ,BizRowN12,1228,Music,494,0,0,0,0
ik3JaEnSy-g,majidbajid,1228,Nonprofits & Activism,71,1,0,0,0
Sf-FeYs4pzM,Aimeesexy1,1228,Music,187,0,0,0,0
5RM0y3RttWs,kokuelosh,1228,Autos & Vehicles,20,0,0,0,0
9l4zYgbtA-I,blugroud,1228,Education,1,31,0,0,0
BaJ2MhCraa4,Synue,1228,Gaming,627,0,0,0,0
JWbQdVhr10w,XphatmageXX,1229,Entertainment,207,13833,4.68,427,329
6Z_tKJw8oGw,NoMoreMarbles,1229,People & Blogs,571,3182,4.89,238,272
J_3TrDaTXrc,jaboma98,1228,Education,560,784,1.74,27,243
1kmlzqhoKCU,MuggleSam,1228,Comedy,133,2478,4.89,154,140
SBXP5KJfQu8,TehNoobWorld,1229,Gaming,21,2609,4.49,127,133
DL2GXQpsse8,pirty02,1229,Music,114,8731,3.98,42,129
AGLmr0zpJHg,Davidsfarm,1229,Autos & Vehicles,522,9492,4.71,98,114
byi5Lds7oCg,Davidsfarm,1230,Autos & Vehicles,170,2974,4.86,63,109
yPRS72gXuEE,TotallyFanYaoi,1228,Film & Animation,398,1838,4.96,139,78
ohR0EMfThBs,RsSh00t3r,1230,Entertainment,97,238,4,8,82
wUnxZuL3DU8,speedyboy116,1229,Entertainment,248,723,4.29,28,71
phrL3ayLzpc,eternalmerkamoon3,1228,Entertainment,140,5090,4.93,67,66
ei_EyrPba6I,Nanalew,1230,Comedy,284,1139,4.92,101,90
VUVzmmgd5LM,Cypheron48,1228,Entertainment,558,705,5,35,51
8VHP_5z1O8g,jeyyounit11,1229,Music,195,1026,4.63,30,52
BJ_riUHmz1M,mirella514,1229,Music,131,253,4.84,38,52
ArJrl44Y7rE,canadianstudmuffin,1228,Comedy,180,790,4.96,48,49
8uBpWtkPdPc,webkinzcontests,1228,Entertainment,40,5193,3.67,3,2544
qEpMZjUUuiA,elenalove3,1228,Entertainment,78,215,5,8,15
_9da3Rr9rNo,rizzlestring4,1230,Howto & Style,233,25,0,0,0
ASz1rPgVTxc,tbonepearson,1222,Comedy,88,7963,4.4,192,197
nQw8K_w29YU,jessicalestrange,1227,Film & Animation,69,1162,5,11,57
NX1zFmCvoqc,jerbear0003,1204,People & Blogs,69,427,5,8,67
_X0Z7TAWbUo,wpgpeanut,1230,Travel & Events,332,214,4.91,23,37
j4l8pVYCKS0,MikoChan01,1210,Music,100,438,5,7,39
r-4SOSmFMkE,allenlinda,1230,Sports,182,30,0,0,0
Ejc9GrooSKg,smosh,1229,Comedy,91,350684,3.98,9747,11115
Hr0Wv5DJhuk,hollywoodrecords,1229,Music,220,283359,4.15,3191,7203
NQMBIRipp5A,lortmedore,1229,Gaming,601,207783,4.84,637,1055
vi1lVqJSbsM,lortmedore,1229,Gaming,552,186709,4.88,572,1077
okjPax1JQng,Cam89illa,1229,People & Blogs,29,118267,1.4,336,159
vpTT0gMjuZ8,machinima,1229,Entertainment,505,114426,4.85,1512,1886
nXpYUkT5gjo,WHATTHEBUCKSHOW,1228,Entertainment,217,151142,4.8,3282,2930
1ixs05cgAss,itxaka,1229,Gaming,82,108689,4.62,216,228
EgbUSsblCSQ,BlizzardPR,1229,Gaming,133,266718,4.87,994,767
gn_Z2bNsFOE,TheSawRemix,1229,Music,600,43521,4.8,108,68
7_zdC5HeWbw,jojo031360,1230,Sports,561,72172,4.82,117,262
HnKfvwsM21o,hotforwords,1229,Entertainment,111,82145,4.61,816,487
i1QDSuNOLaE,TheSawRemix,1228,Music,589,35938,4.91,98,64
ZErwfnAn20E,AtheneWins,1229,Gaming,1286,52428,4.64,578,627
DAAp4wWlvao,hchsknights08,1228,Music,221,44963,4.72,662,875
qXeTfDloDCU,LisaNova,1229,Entertainment,170,63375,4.82,1779,1504
qBCT2OussUc,TheSawRemix,1229,Music,487,29877,4.81,83,43
Ttht0uaGfvM,TheSawRemix,1229,Music,403,29932,4.8,59,83
W2R9YTXJeWE,nalts,1228,Comedy,53,66566,4.4,529,345
UBlj0ZcRTj4,TheSawRemix,1229,Music,635,27867,4.87,78,43
4VBfDfgiavM,Bl00dBlitz,1226,Entertainment,385,175992,4.1,887,1551
ftgOn00QjAw,pirty02,1229,Music,239,9247,4.7,23,19
B0LHRoQJbow,SpideyFanNardz7,1228,Entertainment,56,6483,4.97,32,0
oSS-QtsWRWA,SpideyFanNardz7,1228,Entertainment,34,5349,5,32,0
PRDIYLiuv_8,pirty02,1229,Music,324,5130,4.78,27,14
L991NlVv8z4,SweetBrooke23,1230,Entertainment,122,661,4.97,72,47
OLcwlZiu_jQ,Kevini95,1229,Entertainment,573,2242,4.91,23,17
igjPl_SVOe4,YouGotTF2Rolled,1229,Comedy,211,1822,4.71,59,24
GNba4qfFqfM,CaroLollipop,1229,Music,188,474,4.91,23,21
8FmdH-Qdhxw,khalifahklothing,1228,Education,637,1643,4.66,58,19
pGOj3eNGELk,SpideyFanNardz7,1228,Entertainment,68,2413,5,14,0
IURRDkaFob0,SpideyFanNardz7,1228,Entertainment,67,3367,5,23,0
d_iwc3_VBiE,lascap07,1229,Entertainment,135,1322,4.59,17,6
fEf40Jmq6WM,SpideyFanNardz7,1228,Entertainment,63,3522,5,16,0
pf71C5MDPEg,rihannahusband,1229,Music,204,1494,4.4,10,7
BWviCJ4T-V8,catouroy,1226,Entertainment,207,1234,4.99,144,87
9v6NqLLaFlU,13mordeth,1229,Comedy,353,546,4.95,87,34
pZb3GDSbPts,atheistmedia,1229,People & Blogs,24,3873,4.93,68,41
EUYgk550wI8,metallicafx,1229,Music,501,678,4.94,62,37
wqac3ihNEqA,neotropic9,1230,People & Blogs,81,249,4.81,63,34
_6Y8L0L3ns0,FlippyCat,1230,Travel & Events,35,246,4.81,68,61
MzSBQtN7Bgg,hairyreasoner,1229,People & Blogs,595,188,5,55,17
1Jcausck6uk,TotallyFanYaoi,1228,Film & Animation,475,552,4.98,54,18
643CPklTUvU,ToughLife2007,1228,Autos & Vehicles,235,14768,4.54,1410,2
OcnGTKKe4rU,Dogfather1972,1199,Music,193,1117,5,6,3
qalu_1D9_CI,daveni2,1224,Film & Animation,147,1610,2.93,41,22
IDhf3slWUUI,utubed00d,1228,Science & Technology,523,138508,4.04,121,227
8KTeTYV7lu4,IVIINION,1227,Entertainment,462,196386,4.59,258,235
EqaqbkNZZ70,StepBrothers,1227,Entertainment,168,429506,4.45,3012,30
QTRzNg2-lV4,MARK0NI,1229,Film & Animation,566,6996,4.9,40,5
qL9Gq162gnU,Duowei,1225,News & Politics,1784,2379,5,6,0
I3dqK7-__3M,shjduao,1229,News & Politics,63,73052,4.69,29,58
ScamCQY9IiQ,steholtisback,1229,People & Blogs,545,21771,4.86,98,100
LwtL2o1apn4,Atraira,1228,Entertainment,255,36256,4.17,515,205
rsqcxug4kuk,nickscrazytips,1229,Science & Technology,25,23905,2.39,44,17
eR_AXtRhNe8,ErsoyKoroglu,1200,Sports,177,2167,3.62,8,11
A82SMnW43W8,xXxCheemaxXx,1221,Music,87,9129,4.9,10,21
yxR39TFh0I0,ultimenotizietv,1214,News & Politics,162,5017,4.45,20,34
0kjMiMQqT7w,jonasXObaybeeLove,1230,People & Blogs,47,14,0,0,1
dd0NpMr9BuU,silverkupochick,1230,Entertainment,209,10,0,0,0
cUVasRGzTDs,RayahIsOnFayah,1230,Music,105,9,0,0,0
5eoxfdNQhhc,,,,,,,,
ClYNDjtqcw8,ShittyReviews,1230,Comedy,370,1,0,0,0
Z3Ax2h3w-SM,adele8n8,1230,People & Blogs,30,0,0,0,0
TSeKtmEc1Qs,cablguy104,1230,People & Blogs,71,0,0,0,0
q8IKicm-rCc,ILOVEANIMEBOYZ,1230,Music,472,0,0,0,0
OEk5H0IXJ0c,xConorHammondx,1230,Comedy,22,3,0,0,0
hHZXHWkq9Dk,RobPooleRacing,1230,Sports,318,7,0,0,0
gZV9U1fN1RQ,lyricsgirl64,1230,Music,262,3,0,0,0
zJkiwne3FTg,calypsodude,1230,Music,180,1,0,0,0
xiqg9sx05hE,vancouverrower,1230,Sports,24,1,0,0,0
vFOiLH_QB_c,sobe183,1230,Entertainment,144,4,0,0,0
vBDIjAREtCQ,,,,,,,,
GswfMTaTUrM,simpson236,1230,Film & Animation,170,0,0,0,0
8qWwPQyiRGI,pilloud30,1230,Autos & Vehicles,70,0,0,0,0
1aE0_SGhqcg,R0NoC,1230,Comedy,38,0,0,0,0
q38YPZoDqbE,adele8n8,1230,People & Blogs,30,1,0,0,0
1_lNPk7cKa8,Newyorkgirl323,1230,Entertainment,208,0,0,0,0
XEJ7GEhuPKg,jammo2000,1230,Entertainment,123,7,5,1,1
Dmy4A7JKh8A,nationalhero9,1230,Entertainment,169,1,0,0,0
b2jlZ9P-SM4,wifibayley,1230,Gaming,105,0,0,0,0
OmHyhMzxuIY,newballsplease,1230,Travel & Events,29,0,0,0,0
eroawCajM4U,DKRANGE,1230,Film & Animation,199,1,0,0,0
YCy5dstvK7A,doodiebag987,1230,Gaming,113,0,0,0,0
#NAME?,vancouverrower,1230,Sports,21,0,0,0,0
FoUessMj-rI,heartinart,1230,Film & Animation,220,0,0,0,0
7geC7DxOSP4,ferrarifan5,1230,Sports,22,0,0,0,0
3zccRNfwD2Q,,,,,,,,
Ne9m-FA3c5w,xXbloodrunscoldXx,1230,Entertainment,89,0,0,0,0
SrCSODB8e9E,jonathandamours,1230,Sports,107,1,0,0,0
_5UxTUKru98,adele8n8,1230,People & Blogs,150,0,0,0,0
MovCVD-dkSE,nicole2511,1230,Music,134,3,0,0,0
GXI1X5-sQPI,KiTTeNChaoSS,1230,Gaming,48,2,0,0,0
KUEhOh8Udww,mason9613019,1230,People & Blogs,204,0,0,0,0
6cg5iDxpNjI,jessekrynen,1230,Gaming,54,0,0,0,0
6-NX7dp3OQA,,,,,,,,
bBOibG4hatc,Girlicious4eva,1230,Film & Animation,68,2,0,0,1
EnesLpcx_g0,n8tive12B,1230,Music,225,0,0,0,0
zwp1awP6WzE,xxjeanneexx,1230,People & Blogs,49,0,0,0,0
S_ZEWngY5mI,solomon202,1230,Comedy,4,2,0,0,0
FMRzhr34K3E,pens8fan7,1230,Pets & Animals,11,0,0,0,0
MJMkaTiqZnI,Dunner1994,1230,Education,7,1,0,0,0
4Mdwcv9LkNA,MaxDave4,1230,People & Blogs,322,0,0,0,0
VhzBXjcI3sI,mingmingmong,1230,Gaming,30,0,0,0,0
_3atidSZzyw,keithpridgen,1230,Entertainment,60,0,0,0,0
5uQzE7EW70Q,POPTART0103,1230,Music,417,2,0,0,0
wlymX7epqCw,ToddDonald519,1230,Music,157,0,0,0,0
YcxRrE62aYE,bigantho93,1230,Sports,22,0,0,0,0
9bA2aUd9oXc,xmamushka,1230,Film & Animation,578,0,0,0,0
trHdF1Qz_Js,soccernfo,1230,Sports,18,17,0,0,0
wfPkqvAJEWo,berlinguet,1230,Autos & Vehicles,98,0,0,0,0
8vb6VcvGLEE,mypugfelloff,1230,Comedy,505,0,0,0,0
H2r0xYya8h8,lyricsgirl64,1230,Music,246,0,0,0,0
iXhEzF3P5-A,samthecoolio123,1230,Music,246,9,0,0,0
vOEs98maK18,marche1230956,1230,News & Politics,154,0,0,0,0
0GNYum3oBvs,chimera606,1230,Entertainment,36,0,0,0,0
Rya7F0mMCrw,smccrodan,1230,Pets & Animals,19,3,0,0,0
e1O62CPqW3c,hemio5ive,1230,Film & Animation,252,0,0,0,0
EceEG8nm_hc,Lovelyshowgirl,1230,Music,368,2,0,0,0
gLxJ9PBtmOA,barbarian6770,1230,People & Blogs,109,1,0,0,0
wpYgy6bVxCc,moobroz,1230,Gaming,62,0,0,0,0
Gq64uDHijMc,buckgoodbrand,1230,Travel & Events,71,2,0,0,0
51s2u5BSb74,,,,,,,,
g-oDWqlyENc,polrbear00,1230,Comedy,273,0,0,0,0
_YZi8_j9M20,kaylaconlon,1230,Comedy,79,0,0,0,0
TrcH-PEVOY8,HarryPotterNut101,1230,Entertainment,227,1,0,0,0
MRPowtop6Ns,vancouverrower,1230,Sports,21,0,0,0,0
ceNWrk9ZJQI,foxxygirl69,1230,Entertainment,11,0,0,0,0
OsgADAKblao,hockepwns33,1230,Gaming,336,1,0,0,0
s4E9gpbm2aI,Jessiilou17,1230,Entertainment,68,0,0,0,0
k1NJ3oWuItc,albertaidol,1230,People & Blogs,302,1,0,0,0
DYnMyEW8rIQ,jasonschiedelvideos,1230,Education,22,0,0,0,0
z_8PL-iLseI,smokingmonkeyvideos,1230,Comedy,230,10,0,0,2
32-hFSb19Bc,zeniawulfe,1230,Howto & Style,191,4,0,0,0
uVd7mXCSh4g,beebutterfly09,1230,People & Blogs,141,3,5,1,0
OBtlzn97WEY,JoeyTheHomeslice,1230,Entertainment,207,0,0,0,0
0oro3q6zGEc,evilmonkey477,1230,Entertainment,31,0,0,0,0
7TwKL2jXi3c,XxUchihaJuugatsuxX,1230,Film & Animation,189,1,0,0,0
npZcDg_xK5U,GFireGeno,1230,Entertainment,89,0,0,0,0
ywkg4S_MOI0,sonyafeed,1230,Entertainment,87,7,0,0,1
6XjUMOj2pVQ,nagsand,1230,Music,146,0,0,0,0
Ekxtdtos5MU,joanievallerand,1230,People & Blogs,166,1,0,0,0
A4Ak81ikuFs,mechanicwarrior20,1230,Autos & Vehicles,277,0,0,0,0
9qqTA3S_BhE,kiwellney,1230,Music,102,0,0,0,0
CpOXGNL1-Cw,aznxstar6,1230,Music,282,0,0,0,0
c0cmLMkKTqY,toemaytoes,1230,Entertainment,186,0,0,0,0
P-_l0VpgWeU,adele8n8,1230,People & Blogs,51,1,0,0,0
iEx8yvkv6DM,jaycarnahan,1230,Howto & Style,573,0,0,0,0
9cKvoM9jwdI,aaalllyyyy,1230,Music,166,0,0,0,0
zLBU3FPOFiY,twilighter09,1230,Film & Animation,59,0,0,0,0
n1eugJfJpWM,TheNetworkZ,1230,Entertainment,25,1,0,0,0
cLJaSS_aS0E,Broghan1337,1230,Music,36,0,0,0,0
xODG54__SdU,XTheSacrificeX,1230,Film & Animation,5,0,0,0,0
3ZlMHFCP8ec,hardtimesdotca,1230,Music,561,1,0,0,0
khjKH6mD4Qo,Ottawacity,1230,Comedy,189,0,0,0,0
P7VQ3M4MSB0,pilloud30,1230,Autos & Vehicles,50,0,0,0,0
47AmFkN6v24,JuliaBulia23,1230,Comedy,50,0,0,0,0
tkMKEmLGZok,fabioproductions,1230,Comedy,247,0,0,0,0
QFefvx2-Hvg,SqueakySwings,1231,Comedy,117,10544,4.1,10,2199
o3CBTEBQLp4,webkinzcontests,1230,Entertainment,71,1177,2.88,8,794
Kl1ngcvocTk,XphatmageXX,1230,Entertainment,183,22303,4.57,494,512
TTwuYxGMPPM,LaiYouttitham,1231,Music,133,1131,4.81,209,259
J0gmtHEeaQc,thewinektwo,1231,Pets & Animals,48,5399,4.34,271,199
huGB2bzAwg0,nayders07,1231,Travel & Events,269,3101,4.88,161,198
C_-NEBvaJHM,KingKamHD,1231,Entertainment,160,78725,4.94,196,164
sTS1tXdsb6s,1marijuanaman,1231,People & Blogs,492,3375,4.91,126,134
yeN5-qfZ0DI,deansig,1230,People & Blogs,282,238,5,29,131
QCeqmFQApJA,YTchannelsoftheweek,1231,Travel & Events,67,351,5,9,115
5lAnef6BYGs,Bluzzzzy,1230,Film & Animation,228,1048,4.71,45,98
3cjZLHdeyDg,TankCape,1230,Entertainment,183,4032,4.72,138,97
mDiDSdOaJu8,Davidsfarm,1232,Autos & Vehicles,1124,4470,4.87,85,110
HS0eH0xitJI,cajcameron,1230,Music,269,1822,1.74,50,97
Y2GJ2iZ3irI,maplemovieproducer,1230,Film & Animation,458,1263,4.77,106,94
wnkKoRKWc7A,greentea3s,1231,Film & Animation,600,994,4.94,79,90
T0J4qAsbcJs,Gordieiati,1231,Music,135,319,4.88,81,96
gcrZMZvISyw,number1raptorsfan,1231,Entertainment,234,2829,4.2,5,77
EP9D2Kh2NCs,VancouverFilmSchool,1231,Film & Animation,192,1111,4.65,112,72
p6gsn43mMUY,EckoFunktion,1231,Entertainment,142,572,4.65,26,67
10E38PRnHj0,retardedsteak,1231,Comedy,58,363,5,5,0
UiUQAEXiD8Q,SoYouThinkYouCanVid,1232,Film & Animation,28,673,5,5,22
JBOt8wczaHM,jfleshdprop,1227,People & Blogs,236,382,5,38,19
_oqK6zKGkSU,MYUSERNAMESUKS,1231,News & Politics,176,90,5,3,2
ROambuAnZl8,angedelile,1197,Music,196,11419,4.75,16,2
-3MaCvXE5KA,MovieBlogTV,1228,Film & Animation,475,4491,4.67,84,69
xzDgLW6vPkE,borntoride110,1232,Pets & Animals,101,71,5,3,10
LTfGO7Xu6jo,westcoaster2008,1230,Comedy,51,405,0,0,0
gtNb-WkxB7A,Hey4Hay,1230,Pets & Animals,74,67,5,2,6
zXpfCMzwWOI,Jellybeean007,1230,People & Blogs,485,240,5,31,33
qIJ9Zl9Bsyg,ilostart,1219,Film & Animation,245,762,5,9,17
5bj4-ClVmKo,MissMannySantos,1218,Entertainment,88,916,5,3,18
hq0boodYgZI,TheAngryCanuck,1230,Nonprofits & Activism,654,1082,3.08,89,139
saoLvbaEeGQ,sxephil,1231,Entertainment,234,215682,4.73,4385,5267
O-YnnbPwEOk,hoomandottv,1231,Entertainment,194,427985,3.63,214,130
8O35jrFkTUE,hotforwords,1230,Entertainment,220,278291,4.43,1926,1834
qN3RWx4xDgQ,WHATTHEBUCKSHOW,1231,Entertainment,307,170419,4.55,4040,3415
gSozpAsjtiQ,AtheneWins,1231,People & Blogs,341,242957,4.13,1037,746
1klscL-tFGU,BritishChap007,1231,Entertainment,117,152246,4.86,721,627
S_5hrVOef04,zijahi,1232,Pets & Animals,43,11302,2.57,7,1
ivkw27k9J0c,communitychannel,1231,People & Blogs,166,98861,4.93,3090,2805
wOn8dxkTQis,AtheneWins,1232,People & Blogs,433,50998,4.69,699,1011
ZWOu_wkZ03I,jameslikecoulter,1230,Entertainment,193,34751,4.71,168,387
KOSUEFqszK8,collegehumor,1231,Comedy,161,33793,4.62,724,387
oSkSDNl1w4E,wwwBLACK20com,1231,Comedy,158,109443,4.72,739,513
VOqnrhaeXIA,T2Darlantan,1231,Gaming,656,40501,3.68,552,705
zMMNeKjT4YM,TimothyDeLaGhetto2,1230,People & Blogs,599,21247,4.88,639,513
_ixkKTxQV9s,HouseholdHacker,1231,Howto & Style,107,25719,4.65,450,569
wGBQQI-v_08,hotforwords,1231,Entertainment,204,58829,4.72,454,370
YFQEZ4_xMZM,2008vidtuber,1231,Entertainment,265,31196,4.02,45,82
6zh5gxkX0Gs,pizzamaniac102,1230,Entertainment,439,64067,4.52,318,268
B8lbXqE5QyY,LisaNova,1231,People & Blogs,88,38615,4.64,1001,910
GbQBG_QVTWA,azuritereaction,1231,Howto & Style,417,15073,4.94,448,498
3IN7yJWi21E,rocafellauk,1229,Entertainment,56,1141761,3.99,696,2977
0z1kSdk7y1A,hollywoodrecords,1228,Music,208,313341,4.67,2226,2781
ERYGCD6nKH4,universalmusicgroup,1226,Music,252,193770,4.48,483,476
kOPLV25p8XY,catouroy,1231,Entertainment,143,905,4.99,119,53
wJaeLdZ_Q3w,charley1616,1230,Entertainment,107,4804,4.83,54,49
TfxGHQ1mdNA,jerryxun,1231,Entertainment,42,10547,4.62,26,20
#NAME?,kabjpwns,1232,Entertainment,236,273,5,41,20
Fk6zl_FE4Ys,SweetBrooke23,1232,Entertainment,196,649,5,98,60
5ONJHhXtTLU,Soniarocks18,1232,Entertainment,137,345,5,77,36
RAVPOzTFCjo,DprydeMusic,1230,Music,265,1005,5,29,18
YbozN4lmJoA,Schatzyface,1231,Entertainment,108,2121,5,13,5
X1Qvo8jPPi0,moniheels,1231,People & Blogs,47,2928,4.79,29,7
VGB5v3ra-7g,ALEXISBLEDELROX,1231,Entertainment,136,854,4.83,23,37
dVMXOu91gAo,puckybunny,1231,People & Blogs,154,1910,4.47,17,0
0bsNUX-tqLE,geeklikeblake,1231,Entertainment,170,634,4.5,8,31
LINCNmaRBkY,sizzlinwok,1231,Entertainment,115,1081,4.95,37,46
DJMtRSwZSrQ,filthcanada,1231,Comedy,247,2040,4.86,73,32
OmNs-r38vrg,3DGAMEMAN,1231,Science & Technology,85,3332,4.81,74,63
IKhw1H8_82U,1marijuanaman,1231,People & Blogs,460,1122,5,66,66
N0UQfkFnLtI,EricJayDz,1232,People & Blogs,84,1287,4.84,67,50
n9QGpFs2w30,jgrandin1,1231,Comedy,186,1080,4.7,71,33
jQ8D-oXdLP4,metallicafx,1231,Music,275,1167,4.92,62,35
uRdI0VI5X9I,daretobestupidshow,1231,Comedy,409,371,5,58,21
TAsgaJkYxBg,aiculybbob,1229,Comedy,490,1699,4.75,65,131
x9hkhwwL5Bs,seanwunnabe,1223,Travel & Events,117,3154,4.3,54,86
yH56_D8e23U,doseca1,1224,Entertainment,87,36270,1.47,32,18
drqahZ4OvtQ,china2fr,1213,Entertainment,470,11565,4.94,17,17
8aXiM12hXTU,UmbRKO,1231,Entertainment,130,4956,4.78,41,95
9VPP-p5IHsE,goldenchildbambam,1231,Sports,219,17001,5,6,4
cB0H1i2cVX0,machinima,1230,Entertainment,961,78003,4.78,790,507
ShSE3J_iTG4,Layya08,1224,Entertainment,275,7343,5,5,2
rkglYMYbyeo,SwedenLover,1210,Pets & Animals,95,42922,4.94,116,93
AAeVnb1Cz6g,Ocp0002,1211,Film & Animation,262,4643,5,4,4
NK4_c6IyXB0,TyrandTV,1217,Music,73,20017,5,3,5
fVLk9NmOFvg,italianKikki,1230,People & Blogs,229,50463,4.78,92,159
dOjfeE_n4KU,dcmatrix2,1218,Education,451,4990,4.71,7,3
7mjryo-mCyM,smilebruce,1231,Film & Animation,160,33777,4.96,227,196
QUPeT1bOzaU,tellmewhenitsover,1230,News & Politics,22,3313,3,2,1
f_3iuy5ZZx0,imjuststoned2,1232,Music,254,66,0,0,0
r-0WaJG6D_E,BillyTruongTV,1232,Comedy,23,9,0,0,0
9TBU3YaKqNc,,,,,,,,
PQqZCrsOilE,JasmenLovers09,1232,People & Blogs,76,2,0,0,0
fq9DENbFiKA,h0wardstern143,1232,People & Blogs,569,6,0,0,0
x23juwGVbm0,BillyTruongTV,1232,Comedy,31,1,0,0,0
ok6WWW2ZN0c,tanayswwe,1232,People & Blogs,247,0,0,0,0
#NAME?,CampRockFinatic,1232,Comedy,100,0,0,0,0
hywOAT_-clE,BillyTruongTV,1232,Comedy,25,0,0,0,0
ZxbloX9vwCo,d4k4f41,1232,Entertainment,38,9,0,0,1
6whDhDajiYE,JsinLu,1232,Comedy,201,1,0,0,0
FjrnBgDwGwM,bismuth66,1232,Sports,28,0,0,0,0
___FabXWDbw,xxcliquemoviexx,1232,Entertainment,44,7,5,1,0
3stLqHSK8FM,singingbabe26,1232,People & Blogs,74,18,5,2,6
WMBdvn-xhf0,lebronjfan23,1232,Sports,176,0,0,0,0
Wu65XGslDLI,zhumovie,1232,People & Blogs,35,1,0,0,0
QqH-IRFZ9sY,tanayswwe,1232,People & Blogs,90,0,0,0,0
FVAt3tapfNw,robatsea2008,1232,Entertainment,175,2,0,0,0
JSczO5h-OpQ,Trick3dOutRoadSign,1232,Entertainment,54,0,0,0,0
BSJChqfMoZo,marvinlee515,1232,Sports,58,0,0,0,0
0zhpku0bO-E,prettyprincessdawn,1232,People & Blogs,32,0,0,0,0
ry1UyTkSdAA,BillyTruongTV,1232,Comedy,32,1,0,0,0
T3vXh5d_Ko0,lorie931,1232,Film & Animation,31,0,0,0,0
lo6H5uKnkFk,sandras85angel,1232,Music,252,0,0,0,0
#NAME?,aerochick101hco2,1232,Entertainment,183,0,0,0,0
ppLLujOzegI,wpkclaude,1232,Comedy,38,0,0,0,0
MB2mvew3P9Q,thichtamdao,1232,Music,548,0,0,0,0
3lxvJm-i7rw,luciaeing,1232,Travel & Events,61,0,0,0,0
YDXybmGHzWI,sweetmeli6,1232,Entertainment,76,0,0,0,0
fZbFExRJdoE,QbcWorshipTeam,1232,Entertainment,159,0,0,0,0
QPqPWfQHRY0,Jackk5,1232,Music,103,0,0,0,0
Ffu5vR9phcE,hkjap85,1232,Music,297,0,0,0,0
f7rMzffEyjo,naanpokkirida,1232,Entertainment,307,0,0,0,0
ByDMe_YmmEg,xxredandblack121xx,1232,Entertainment,261,0,0,0,0
7tDJTuuuRVM,brendangribbons7,1232,Pets & Animals,122,0,0,0,0
rNysTw_qigs,kyky110,1232,Music,173,0,0,0,0
swlDcEQcThM,carteroxtheworld,1232,Comedy,55,0,0,0,0
dPfwHzFjIOY,tmlpohlak13,1232,Entertainment,387,0,0,0,0
ty44GUJxrsg,FUNKYDISCOFRESH,1232,Music,88,1,0,0,0
SYwqBgHSJ3Q,,,,,,,,
ocZ0IG2wpQo,queenofthesims,1232,Music,215,1,0,0,0
zP0_MVN1-2E,Kyla0415,1232,Music,333,0,0,0,0
ZteNkixp2Tw,gulu528,1232,People & Blogs,42,0,0,0,0
NKtP4ZwlHlA,peterrm28,1232,Music,157,9,0,0,0
#NAME?,lskaarup,1232,Sports,87,0,0,0,0
A5pIIT5yxZI,lorie931,1232,Film & Animation,60,0,0,0,0
Zo1Os4mUzgs,BillyTruongTV,1232,Comedy,42,0,0,0,0
P_CRVbV9jSs,ellyssedarcy,1232,Entertainment,19,0,0,0,0
VTClsTmfIjk,ecaselim,1232,Comedy,158,0,0,0,0
lzZ_S-zNr7Y,thecynicsage,1232,Nonprofits & Activism,528,2,0,0,0
el7uJTGMUAY,bismuth66,1232,Sports,31,0,0,0,0
ALLGuAHPfh8,sjam2007,1232,People & Blogs,239,2,0,0,1
D1_NqFc1UnQ,inuskypie,1232,Entertainment,286,2,5,1,1
m6BLbCp1obY,austinfun22,1232,Entertainment,58,0,0,0,0
Dg6GKeDKFcM,BillyTruongTV,1232,Comedy,35,0,0,0,0
nhWTikgyNLI,41Danny1,1232,Travel & Events,448,0,0,0,0
a0EpvssHg8o,xxsweetgurl28xx,1232,Entertainment,108,0,0,0,0
twRLuceaENg,eoguy,1232,Music,201,3,0,0,0
Wd2CoqBZRXc,bebelacey,1232,Gaming,76,0,0,0,0
LL1AfM4mf1s,joshdimmel1,1232,Music,587,0,0,0,0
Yg5Fa-9iOGI,tanayswwe,1232,People & Blogs,188,0,0,0,0
Be-RrURyQSg,tanayswwe,1232,People & Blogs,20,0,0,0,0
49-2sQ-_QW0,bikingrules11,1232,Film & Animation,26,0,0,0,0
AjLAsfso5lo,NewfieFlickr666,1232,Education,570,1,0,0,0
nG9-rT9c7Bs,tyleriswierd10,1232,Entertainment,274,5,0,0,1
MI7sFXnCI4s,SurokuRokushan,1232,Gaming,16,4,0,0,1
CPe5t_8H_nQ,lorie931,1232,Film & Animation,45,0,0,0,0
056m6hxnyes,antitito,1232,People & Blogs,307,12,0,0,0
EKT8MmKCRz0,thelonedreamer,1232,Music,223,0,0,0,0
0qw8U7mwynU,BillyTruongTV,1232,Comedy,44,0,0,0,0
o1-gltgKvzs,l00ralicious,1232,Entertainment,428,0,0,0,0
vZ5o1oSAyDo,niknok45,1232,Entertainment,210,0,0,0,0
BuhelIpS-zE,AUDLEYRM,1232,People & Blogs,62,0,0,0,0
Kl0qkO3mX9E,bismuth66,1232,Sports,16,0,0,0,0
gbbPRbWJIFo,tanayswwe,1232,People & Blogs,211,1,0,0,0
GpHyPA3F9-A,spyderego11,1232,Sports,96,1,0,0,0
7jXxYZIlKLk,BillyTruongTV,1232,Comedy,51,0,0,0,0
